Orders,Units,Price/unit,Sales,Date,Status,Product Line,MSRP,City,State,Country
10207,42,29.7,1247,12/9/2003,Shipped,Classic Cars,35,Boston,MA,USA
10207,28,100,2981,12/9/2003,Shipped,Classic Cars,118,Boston,MA,USA
10207,49,80.9,3964,12/9/2003,Shipped,Trucks and Buses,96,Boston,MA,USA
10207,27,60.06,1622,12/9/2003,Shipped,Trucks and Buses,54,Boston,MA,USA
10207,45,56.55,2545,12/9/2003,Shipped,Trains,62,Boston,MA,USA
10207,28,94.92,2658,12/9/2003,Shipped,Trucks and Buses,115,Boston,MA,USA
10208,46,100,8603,1/2/2004,Shipped,Classic Cars,207,Lyon,,France
10208,26,100,3142,1/2/2004,Shipped,Classic Cars,151,Lyon,,France
10208,20,100,3114,1/2/2004,Shipped,Classic Cars,173,Lyon,,France
10208,24,100,2622,1/2/2004,Shipped,Vintage Cars,136,Lyon,,France
10208,48,100,5615,1/2/2004,Shipped,Trains,100,Lyon,,France
10208,45,87.77,3950,1/2/2004,Shipped,Vintage Cars,87,Lyon,,France
10208,35,100,4301,1/2/2004,Shipped,Ships,122,Lyon,,France
10208,20,89.4,1788,1/2/2004,Shipped,Vintage Cars,88,Lyon,,France
10208,30,65.61,1968,1/2/2004,Shipped,Trains,58,Lyon,,France
10208,38,74.67,2837,1/2/2004,Shipped,Ships,66,Lyon,,France
10208,40,80.55,3222,1/2/2004,Shipped,Ships,86,Lyon,,France
10208,46,74.45,3425,1/2/2004,Shipped,Ships,72,Lyon,,France
10208,37,100,4447,1/2/2004,Shipped,Ships,100,Lyon,,France
10208,33,85.41,2819,1/2/2004,Shipped,Ships,99,Lyon,,France
10208,42,63.88,2683,1/2/2004,Shipped,Ships,54,Lyon,,France
10209,39,100,5198,1/9/2004,Shipped,Classic Cars,136,Los Angeles,CA,USA
10209,28,100,2818,1/9/2004,Shipped,Ships,86,Los Angeles,CA,USA
10209,20,100,2499,1/9/2004,Shipped,Vintage Cars,105,Los Angeles,CA,USA
10209,43,82.21,3535,1/9/2004,Shipped,Planes,68,Los Angeles,CA,USA
10209,36,77.59,2793,1/9/2004,Shipped,Vintage Cars,65,Los Angeles,CA,USA
10209,22,89.73,1974,1/9/2004,Shipped,Vintage Cars,83,Los Angeles,CA,USA
10209,33,88.71,2927,1/9/2004,Shipped,Ships,90,Los Angeles,CA,USA
10209,48,44.69,2145,1/9/2004,Shipped,Planes,49,Los Angeles,CA,USA
10210,23,100,3009,1/12/2004,Shipped,Motorcycles,118,Osaka,Osaka,Japan
10210,34,100,6123,1/12/2004,Shipped,Motorcycles,193,Osaka,Osaka,Japan
10210,31,100,5720,1/12/2004,Shipped,Planes,157,Osaka,Osaka,Japan
10210,50,76.88,3844,1/12/2004,Shipped,Planes,84,Osaka,Osaka,Japan
10210,40,49.67,1987,1/12/2004,Shipped,Motorcycles,60,Osaka,Osaka,Japan
10210,27,98.48,2659,1/12/2004,Shipped,Planes,109,Osaka,Osaka,Japan
10210,30,61.7,1851,1/12/2004,Shipped,Motorcycles,76,Osaka,Osaka,Japan
10210,29,69.6,2018,1/12/2004,Shipped,Planes,68,Osaka,Osaka,Japan
10210,40,71,2840,1/12/2004,Shipped,Planes,72,Osaka,Osaka,Japan
10210,46,79.91,3676,1/12/2004,Shipped,Motorcycles,99,Osaka,Osaka,Japan
10210,39,59.16,2307,1/12/2004,Shipped,Vintage Cars,68,Osaka,Osaka,Japan
10210,43,41.02,1764,1/12/2004,Shipped,Vintage Cars,43,Osaka,Osaka,Japan
10210,21,78.55,1650,1/12/2004,Shipped,Planes,91,Osaka,Osaka,Japan
10210,26,99.72,2593,1/12/2004,Shipped,Planes,99,Osaka,Osaka,Japan
10210,25,100,2818,1/12/2004,Shipped,Planes,118,Osaka,Osaka,Japan
10210,31,86.4,2678,1/12/2004,Shipped,Planes,80,Osaka,Osaka,Japan
10210,42,70.33,2954,1/12/2004,Shipped,Planes,74,Osaka,Osaka,Japan
10211,41,100,4708,1/15/2004,Shipped,Motorcycles,95,Paris,,France
10211,41,100,7499,1/15/2004,Shipped,Classic Cars,194,Paris,,France
10211,36,100,4772,1/15/2004,Shipped,Motorcycles,150,Paris,,France
10211,28,92.57,2592,1/15/2004,Shipped,Classic Cars,79,Paris,,France
10211,35,78,2730,1/15/2004,Shipped,Classic Cars,80,Paris,,France
10211,28,100,3745,1/15/2004,Shipped,Classic Cars,146,Paris,,France
10211,46,54.09,2488,1/15/2004,Shipped,Motorcycles,62,Paris,,France
10211,41,100,5674,1/15/2004,Shipped,Classic Cars,148,Paris,,France
10211,25,90.16,2254,1/15/2004,Shipped,Motorcycles,112,Paris,,France
10211,21,63.72,1338,1/15/2004,Shipped,Motorcycles,69,Paris,,France
10211,48,48.98,2351,1/15/2004,Shipped,Classic Cars,61,Paris,,France
10211,22,92.16,2028,1/15/2004,Shipped,Classic Cars,80,Paris,,France
10211,41,42.24,1732,1/15/2004,Shipped,Motorcycles,40,Paris,,France
10211,37,100,4040,1/15/2004,Shipped,Motorcycles,102,Paris,,France
10211,40,80.55,3222,1/15/2004,Shipped,Motorcycles,81,Paris,,France
10212,39,100,4947,1/16/2004,Shipped,Classic Cars,117,Madrid,,Spain
10212,33,100,4180,1/16/2004,Shipped,Classic Cars,115,Madrid,,Spain
10212,29,100,4187,1/16/2004,Shipped,Classic Cars,141,Madrid,,Spain
10212,38,100,4492,1/16/2004,Shipped,Classic Cars,124,Madrid,,Spain
10212,20,66.99,1340,1/16/2004,Shipped,Classic Cars,77,Madrid,,Spain
10212,41,100,4841,1/16/2004,Shipped,Classic Cars,142,Madrid,,Spain
10212,40,100,4910,1/16/2004,Shipped,Classic Cars,132,Madrid,,Spain
10212,40,100,5554,1/16/2004,Shipped,Classic Cars,169,Madrid,,Spain
10212,45,100,6358,1/16/2004,Shipped,Classic Cars,141,Madrid,,Spain
10212,41,82.31,3375,1/16/2004,Shipped,Classic Cars,73,Madrid,,Spain
10212,45,53.33,2400,1/16/2004,Shipped,Classic Cars,50,Madrid,,Spain
10212,45,88.14,3966,1/16/2004,Shipped,Classic Cars,90,Madrid,,Spain
10212,34,43.42,1476,1/16/2004,Shipped,Classic Cars,37,Madrid,,Spain
10212,27,79.62,2150,1/16/2004,Shipped,Classic Cars,85,Madrid,,Spain
10212,46,87.81,4039,1/16/2004,Shipped,Classic Cars,107,Madrid,,Spain
10212,49,100,6950,1/16/2004,Shipped,Classic Cars,140,Madrid,,Spain
10213,38,94.79,3602,1/22/2004,Shipped,Vintage Cars,92,London,,UK
10213,25,83.39,2085,1/22/2004,Shipped,Classic Cars,71,London,,UK
10213,27,100,2790,1/22/2004,Shipped,Classic Cars,117,London,,UK
10214,30,100,5967,1/26/2004,Shipped,Vintage Cars,170,Madrid,,Spain
10214,21,62.96,1322,1/26/2004,Shipped,Vintage Cars,60,Madrid,,Spain
10214,27,100,3604,1/26/2004,Shipped,Vintage Cars,127,Madrid,,Spain
10214,50,100,9535,1/26/2004,Shipped,Vintage Cars,168,Madrid,,Spain
10214,20,34.19,684,1/26/2004,Shipped,Vintage Cars,33,Madrid,,Spain
10214,49,47.94,2349,1/26/2004,Shipped,Vintage Cars,44,Madrid,,Spain
10214,44,34.88,1535,1/26/2004,Shipped,Vintage Cars,41,Madrid,,Spain
10215,35,100,6075,1/29/2004,Shipped,Classic Cars,214,Burbank,CA,USA
10215,46,100,5152,1/29/2004,Shipped,Trucks and Buses,116,Burbank,CA,USA
10215,27,89.38,2413,1/29/2004,Shipped,Vintage Cars,102,Burbank,CA,USA
10215,33,43.13,1423,1/29/2004,Shipped,Vintage Cars,53,Burbank,CA,USA
10215,49,100,5510,1/29/2004,Shipped,Vintage Cars,101,Burbank,CA,USA
10215,31,58.71,1820,1/29/2004,Shipped,Vintage Cars,62,Burbank,CA,USA
10215,49,100,5285,1/29/2004,Shipped,Vintage Cars,104,Burbank,CA,USA
10215,41,100,4556,1/29/2004,Shipped,Vintage Cars,99,Burbank,CA,USA
10215,46,45.28,2083,1/29/2004,Shipped,Vintage Cars,50,Burbank,CA,USA
10215,39,90.57,3532,1/29/2004,Shipped,Vintage Cars,97,Burbank,CA,USA
10216,43,100,5759,2/2/2004,Shipped,Trucks and Buses,136,Versailles,,France
10217,48,100,7020,2/4/2004,Shipped,Classic Cars,147,Singapore,,Singapore
10217,35,61.38,2148,2/4/2004,Shipped,Trucks and Buses,60,Singapore,,Singapore
10217,38,100,4509,2/4/2004,Shipped,Trucks and Buses,121,Singapore,,Singapore
10217,28,100,3149,2/4/2004,Shipped,Trucks and Buses,127,Singapore,,Singapore
10217,21,100,2245,2/4/2004,Shipped,Trucks and Buses,96,Singapore,,Singapore
10217,39,62.05,2420,2/4/2004,Shipped,Trucks and Buses,64,Singapore,,Singapore
10217,31,88,2728,2/4/2004,Shipped,Classic Cars,101,Singapore,,Singapore
10219,48,100,4892,2/10/2004,Shipped,Trucks and Buses,118,Brisbane,CA,USA
10219,43,100,8449,2/10/2004,Shipped,Classic Cars,163,Brisbane,CA,USA
10219,21,40.31,847,2/10/2004,Shipped,Classic Cars,35,Brisbane,CA,USA
10219,35,55.19,1932,2/10/2004,Shipped,Trucks and Buses,54,Brisbane,CA,USA
10220,32,100,7181,2/12/2004,Shipped,Classic Cars,207,Dublin,,Ireland
10220,30,100,4714,2/12/2004,Shipped,Classic Cars,151,Dublin,,Ireland
10220,27,100,5045,2/12/2004,Shipped,Classic Cars,173,Dublin,,Ireland
10220,50,100,8258,2/12/2004,Shipped,Classic Cars,143,Dublin,,Ireland
10220,26,56.07,1458,2/12/2004,Shipped,Classic Cars,57,Dublin,,Ireland
10220,37,100,5033,2/12/2004,Shipped,Classic Cars,118,Dublin,,Ireland
10220,20,52.82,1056,2/12/2004,Shipped,Trains,62,Dublin,,Ireland
10220,37,100,3983,2/12/2004,Shipped,Trucks and Buses,115,Dublin,,Ireland
10220,30,68.54,2056,2/12/2004,Shipped,Trains,58,Dublin,,Ireland
10221,33,100,4417,2/18/2004,Shipped,Vintage Cars,136,Bruxelles,,Belgium
10221,23,80.67,1855,2/18/2004,Shipped,Trains,100,Bruxelles,,Belgium
10221,39,89.53,3492,2/18/2004,Shipped,Vintage Cars,87,Bruxelles,,Belgium
10221,49,100,6805,2/18/2004,Shipped,Ships,122,Bruxelles,,Belgium
10221,23,97,2231,2/18/2004,Shipped,Ships,86,Bruxelles,,Belgium
10222,49,100,5998,2/19/2004,Shipped,Classic Cars,136,San Diego,CA,USA
10222,49,100,6954,2/19/2004,Shipped,Planes,157,San Diego,CA,USA
10222,49,94.62,4636,2/19/2004,Shipped,Ships,86,San Diego,CA,USA
10222,45,85.75,3859,2/19/2004,Shipped,Vintage Cars,105,San Diego,CA,USA
10222,32,81.53,2609,2/19/2004,Shipped,Planes,68,San Diego,CA,USA
10222,47,70.81,3328,2/19/2004,Shipped,Vintage Cars,88,San Diego,CA,USA
10222,43,70.35,3025,2/19/2004,Shipped,Vintage Cars,65,San Diego,CA,USA
10222,46,80.51,3703,2/19/2004,Shipped,Vintage Cars,83,San Diego,CA,USA
10222,48,56.64,2719,2/19/2004,Shipped,Planes,68,San Diego,CA,USA
10222,31,62.67,1943,2/19/2004,Shipped,Ships,66,San Diego,CA,USA
10222,26,100,2660,2/19/2004,Shipped,Ships,90,San Diego,CA,USA
10222,37,87.75,3247,2/19/2004,Shipped,Planes,99,San Diego,CA,USA
10222,36,80.95,2914,2/19/2004,Shipped,Ships,72,San Diego,CA,USA
10222,38,100,4187,2/19/2004,Shipped,Ships,100,San Diego,CA,USA
10222,31,95.34,2956,2/19/2004,Shipped,Ships,99,San Diego,CA,USA
10222,43,74.03,3183,2/19/2004,Shipped,Planes,74,San Diego,CA,USA
10222,31,45.69,1416,2/19/2004,Shipped,Planes,49,San Diego,CA,USA
10222,36,63.34,2280,2/19/2004,Shipped,Ships,54,San Diego,CA,USA
10223,37,100,3966,2/20/2004,Shipped,Motorcycles,95,Melbourne,Victoria,Australia
10223,47,100,5422,2/20/2004,Shipped,Motorcycles,118,Melbourne,Victoria,Australia
10223,49,100,9774,2/20/2004,Shipped,Motorcycles,193,Melbourne,Victoria,Australia
10223,47,100,4725,2/20/2004,Shipped,Planes,84,Melbourne,Victoria,Australia
10223,28,60.57,1696,2/20/2004,Shipped,Motorcycles,60,Melbourne,Victoria,Australia
10223,32,91.29,2921,2/20/2004,Shipped,Motorcycles,112,Melbourne,Victoria,Australia
10223,34,100,3609,2/20/2004,Shipped,Planes,109,Melbourne,Victoria,Australia
10223,38,69.31,2634,2/20/2004,Shipped,Motorcycles,76,Melbourne,Victoria,Australia
10223,23,74.62,1716,2/20/2004,Shipped,Planes,72,Melbourne,Victoria,Australia
10223,21,100,2475,2/20/2004,Shipped,Motorcycles,99,Melbourne,Victoria,Australia
10223,20,66.04,1321,2/20/2004,Shipped,Vintage Cars,68,Melbourne,Victoria,Australia
10223,41,46.26,1897,2/20/2004,Shipped,Vintage Cars,43,Melbourne,Victoria,Australia
10223,25,100,2535,2/20/2004,Shipped,Planes,91,Melbourne,Victoria,Australia
10223,29,100,3200,2/20/2004,Shipped,Planes,118,Melbourne,Victoria,Australia
10223,26,67.2,1747,2/20/2004,Shipped,Planes,80,Melbourne,Victoria,Australia
10224,43,100,6088,2/21/2004,Shipped,Motorcycles,150,Lille,,France
10224,38,58.44,2221,2/21/2004,Shipped,Motorcycles,62,Lille,,France
10224,37,80.34,2973,2/21/2004,Shipped,Motorcycles,69,Lille,,France
10224,43,39.43,1695,2/21/2004,Shipped,Motorcycles,40,Lille,,France
10224,30,100,3337,2/21/2004,Shipped,Motorcycles,102,Lille,,France
10224,50,77.29,3865,2/21/2004,Shipped,Motorcycles,81,Lille,,France
10225,27,100,4518,2/22/2004,Shipped,Classic Cars,194,Gensve,,Switzerland
10225,25,99.82,2496,2/22/2004,Shipped,Classic Cars,117,Gensve,,Switzerland
10225,37,77.41,2864,2/22/2004,Shipped,Classic Cars,79,Gensve,,Switzerland
10225,21,100,2684,2/22/2004,Shipped,Classic Cars,115,Gensve,,Switzerland
10225,32,100,4529,2/22/2004,Shipped,Classic Cars,141,Gensve,,Switzerland
10225,47,64.68,3040,2/22/2004,Shipped,Classic Cars,77,Gensve,,Switzerland
10225,43,100,6408,2/22/2004,Shipped,Classic Cars,169,Gensve,,Switzerland
10225,37,95.69,3541,2/22/2004,Shipped,Classic Cars,80,Gensve,,Switzerland
10225,27,100,4564,2/22/2004,Shipped,Classic Cars,146,Gensve,,Switzerland
10225,35,100,5260,2/22/2004,Shipped,Classic Cars,148,Gensve,,Switzerland
10225,42,36.63,1538,2/22/2004,Shipped,Classic Cars,37,Gensve,,Switzerland
10225,24,50.21,1205,2/22/2004,Shipped,Classic Cars,61,Gensve,,Switzerland
10225,40,100,4550,2/22/2004,Shipped,Classic Cars,140,Gensve,,Switzerland
10225,46,70.33,3235,2/22/2004,Shipped,Classic Cars,80,Gensve,,Switzerland
10226,38,100,4161,2/26/2004,Shipped,Classic Cars,124,San Diego,CA,USA
10226,24,100,3892,2/26/2004,Shipped,Classic Cars,142,San Diego,CA,USA
10226,24,100,3231,2/26/2004,Shipped,Classic Cars,132,San Diego,CA,USA
10226,46,100,7344,2/26/2004,Shipped,Classic Cars,141,San Diego,CA,USA
10226,21,60.26,1265,2/26/2004,Shipped,Classic Cars,73,San Diego,CA,USA
10226,36,43.27,1558,2/26/2004,Shipped,Classic Cars,50,San Diego,CA,USA
10226,48,92.09,4420,2/26/2004,Shipped,Classic Cars,107,San Diego,CA,USA
10227,25,100,2954,3/2/2004,Shipped,Vintage Cars,102,Lyon,,France
10227,31,48.52,1504,3/2/2004,Shipped,Vintage Cars,53,Lyon,,France
10227,26,100,3713,3/2/2004,Shipped,Vintage Cars,170,Lyon,,France
10227,28,50.85,1424,3/2/2004,Shipped,Vintage Cars,60,Lyon,,France
10227,46,100,7018,3/2/2004,Shipped,Vintage Cars,127,Lyon,,France
10227,29,100,5579,3/2/2004,Shipped,Vintage Cars,168,Lyon,,France
10227,33,100,3667,3/2/2004,Shipped,Vintage Cars,99,Lyon,,France
10227,34,100,3567,3/2/2004,Shipped,Vintage Cars,92,Lyon,,France
10227,37,57.73,2136,3/2/2004,Shipped,Classic Cars,71,Lyon,,France
10227,42,29.21,1227,3/2/2004,Shipped,Vintage Cars,33,Lyon,,France
10227,24,48.38,1161,3/2/2004,Shipped,Vintage Cars,44,Lyon,,France
10227,47,88.14,4143,3/2/2004,Shipped,Classic Cars,90,Lyon,,France
10227,33,100,4340,3/2/2004,Shipped,Classic Cars,117,Lyon,,France
10227,40,79.62,3185,3/2/2004,Shipped,Classic Cars,85,Lyon,,France
10227,27,43.9,1185,3/2/2004,Shipped,Vintage Cars,41,Lyon,,France
10228,29,100,6463,3/10/2004,Shipped,Classic Cars,214,Cambridge,MA,USA
10228,32,100,3360,3/10/2004,Shipped,Trucks and Buses,116,Cambridge,MA,USA
10228,24,100,2504,3/10/2004,Shipped,Vintage Cars,101,Cambridge,MA,USA
10228,45,63.71,2867,3/10/2004,Shipped,Vintage Cars,62,Cambridge,MA,USA
10228,31,100,3182,3/10/2004,Shipped,Vintage Cars,104,Cambridge,MA,USA
10228,33,100,3407,3/10/2004,Shipped,Vintage Cars,97,Cambridge,MA,USA
10229,50,100,6427,3/11/2004,Shipped,Classic Cars,147,San Rafael,CA,USA
10229,25,100,3451,3/11/2004,Shipped,Trucks and Buses,136,San Rafael,CA,USA
10229,36,100,4522,3/11/2004,Shipped,Trucks and Buses,118,San Rafael,CA,USA
10229,26,100,3765,3/11/2004,Shipped,Trucks and Buses,122,San Rafael,CA,USA
10229,28,59.55,1667,3/11/2004,Shipped,Trucks and Buses,60,San Rafael,CA,USA
10229,22,100,4173,3/11/2004,Shipped,Classic Cars,169,San Rafael,CA,USA
10229,41,100,4716,3/11/2004,Shipped,Trucks and Buses,121,San Rafael,CA,USA
10229,39,40.25,1570,3/11/2004,Shipped,Vintage Cars,50,San Rafael,CA,USA
10229,48,100,5704,3/11/2004,Shipped,Trucks and Buses,127,San Rafael,CA,USA
10229,33,32.88,1085,3/11/2004,Shipped,Classic Cars,35,San Rafael,CA,USA
10229,25,100,2793,3/11/2004,Shipped,Trucks and Buses,96,San Rafael,CA,USA
10229,23,54.11,1245,3/11/2004,Shipped,Trucks and Buses,54,San Rafael,CA,USA
10229,30,73.04,2191,3/11/2004,Shipped,Trucks and Buses,64,San Rafael,CA,USA
10229,50,100,5614,3/11/2004,Shipped,Classic Cars,101,San Rafael,CA,USA
10230,43,100,7016,3/15/2004,Shipped,Classic Cars,151,Frankfurt,,Germany
10230,49,100,7301,3/15/2004,Shipped,Classic Cars,163,Frankfurt,,Germany
10230,42,100,7238,3/15/2004,Shipped,Classic Cars,143,Frankfurt,,Germany
10230,36,54.33,1956,3/15/2004,Shipped,Classic Cars,57,Frankfurt,,Germany
10230,45,100,4737,3/15/2004,Shipped,Classic Cars,118,Frankfurt,,Germany
10230,46,60.9,2801,3/15/2004,Shipped,Trains,62,Frankfurt,,Germany
10230,34,100,3975,3/15/2004,Shipped,Trucks and Buses,115,Frankfurt,,Germany
10230,43,52.14,2242,3/15/2004,Shipped,Trains,58,Frankfurt,,Germany
10231,42,100,8379,3/19/2004,Shipped,Classic Cars,207,Madrid,,Spain
10231,49,100,6952,3/19/2004,Shipped,Classic Cars,173,Madrid,,Spain
10232,22,100,3606,3/20/2004,Shipped,Vintage Cars,136,Cowes,Isle of Wight,UK
10232,48,95.8,4598,3/20/2004,Shipped,Trains,100,Cowes,Isle of Wight,UK
10232,23,89.53,2059,3/20/2004,Shipped,Vintage Cars,87,Cowes,Isle of Wight,UK
10232,46,100,5653,3/20/2004,Shipped,Ships,122,Cowes,Isle of Wight,UK
10232,26,88.34,2297,3/20/2004,Shipped,Ships,86,Cowes,Isle of Wight,UK
10232,48,96.16,4616,3/20/2004,Shipped,Ships,100,Cowes,Isle of Wight,UK
10232,35,82.43,2885,3/20/2004,Shipped,Ships,99,Cowes,Isle of Wight,UK
10232,24,49.69,1193,3/20/2004,Shipped,Ships,54,Cowes,Isle of Wight,UK
10233,40,94.71,3788,3/29/2004,Shipped,Vintage Cars,88,Newark,NJ,USA
10233,36,70.67,2544,3/29/2004,Shipped,Ships,66,Newark,NJ,USA
10233,29,82.4,2390,3/29/2004,Shipped,Ships,72,Newark,NJ,USA
10235,24,76.03,1825,4/2/2004,Shipped,Planes,84,Tsawassen,BC,Canada
10235,23,96.29,2215,4/2/2004,Shipped,Planes,109,Tsawassen,BC,Canada
10235,33,60.05,1982,4/2/2004,Shipped,Planes,68,Tsawassen,BC,Canada
10235,40,81.14,3246,4/2/2004,Shipped,Planes,72,Tsawassen,BC,Canada
10235,41,100,4177,4/2/2004,Shipped,Motorcycles,99,Tsawassen,BC,Canada
10235,34,77.73,2643,4/2/2004,Shipped,Vintage Cars,68,Tsawassen,BC,Canada
10235,41,35.35,1449,4/2/2004,Shipped,Vintage Cars,43,Tsawassen,BC,Canada
10235,25,100,2580,4/2/2004,Shipped,Planes,91,Tsawassen,BC,Canada
10235,38,88.75,3373,4/2/2004,Shipped,Planes,99,Tsawassen,BC,Canada
10235,25,96.11,2403,4/2/2004,Shipped,Planes,118,Tsawassen,BC,Canada
10235,32,92,2944,4/2/2004,Shipped,Planes,80,Tsawassen,BC,Canada
10235,34,72.55,2467,4/2/2004,Shipped,Planes,74,Tsawassen,BC,Canada
10236,22,100,2852,4/3/2004,Shipped,Motorcycles,118,Philadelphia,PA,USA
10236,23,55.72,1282,4/3/2004,Shipped,Motorcycles,60,Philadelphia,PA,USA
10236,36,87.6,3154,4/3/2004,Shipped,Motorcycles,76,Philadelphia,PA,USA
10237,23,100,2333,4/5/2004,Shipped,Motorcycles,95,NYC,NY,USA
10237,39,100,7024,4/5/2004,Shipped,Motorcycles,193,NYC,NY,USA
10237,32,100,4193,4/5/2004,Shipped,Motorcycles,150,NYC,NY,USA
10237,26,52.22,1358,4/5/2004,Shipped,Motorcycles,62,NYC,NY,USA
10237,20,100,2299,4/5/2004,Shipped,Motorcycles,112,NYC,NY,USA
10237,26,79.65,2071,4/5/2004,Shipped,Motorcycles,69,NYC,NY,USA
10237,26,40.23,1046,4/5/2004,Shipped,Motorcycles,40,NYC,NY,USA
10237,27,100,3114,4/5/2004,Shipped,Motorcycles,102,NYC,NY,USA
10237,20,68.34,1367,4/5/2004,Shipped,Motorcycles,81,NYC,NY,USA
10238,28,100,5775,4/9/2004,Shipped,Classic Cars,194,Kobenhavn,,Denmark
10238,29,100,3167,4/9/2004,Shipped,Classic Cars,117,Kobenhavn,,Denmark
10238,20,74.21,1484,4/9/2004,Shipped,Classic Cars,79,Kobenhavn,,Denmark
10238,41,73.17,3000,4/9/2004,Shipped,Classic Cars,80,Kobenhavn,,Denmark
10238,49,100,6554,4/9/2004,Shipped,Classic Cars,146,Kobenhavn,,Denmark
10238,44,100,6351,4/9/2004,Shipped,Classic Cars,148,Kobenhavn,,Denmark
10238,47,62.45,2935,4/9/2004,Shipped,Classic Cars,61,Kobenhavn,,Denmark
10238,22,93.77,2063,4/9/2004,Shipped,Classic Cars,80,Kobenhavn,,Denmark
10239,21,93.28,1959,4/12/2004,Shipped,Classic Cars,115,Oulu,,Finland
10239,46,73.92,3400,4/12/2004,Shipped,Classic Cars,77,Oulu,,Finland
10239,47,100,7083,4/12/2004,Shipped,Classic Cars,169,Oulu,,Finland
10239,20,44.56,891,4/12/2004,Shipped,Classic Cars,37,Oulu,,Finland
10239,29,100,4480,4/12/2004,Shipped,Classic Cars,140,Oulu,,Finland
10240,41,100,5629,4/13/2004,Shipped,Classic Cars,141,Osaka,Osaka,Japan
10241,21,100,2509,4/13/2004,Shipped,Classic Cars,124,Strasbourg,,France
10241,41,100,7597,4/13/2004,Shipped,Vintage Cars,170,Strasbourg,,France
10240,37,100,5526,4/13/2004,Shipped,Classic Cars,142,Osaka,Osaka,Japan
10241,33,72.65,2397,4/13/2004,Shipped,Vintage Cars,60,Strasbourg,,France
10241,44,100,6853,4/13/2004,Shipped,Classic Cars,132,Strasbourg,,France
10240,37,100,5959,4/13/2004,Shipped,Classic Cars,141,Osaka,Osaka,Japan
10241,42,90.19,3788,4/13/2004,Shipped,Vintage Cars,92,Strasbourg,,France
10241,30,66.99,2010,4/13/2004,Shipped,Classic Cars,71,Strasbourg,,France
10241,22,76.43,1681,4/13/2004,Shipped,Classic Cars,73,Strasbourg,,France
10241,21,40.25,845,4/13/2004,Shipped,Classic Cars,50,Strasbourg,,France
10241,47,94.5,4442,4/13/2004,Shipped,Classic Cars,90,Strasbourg,,France
10241,28,98.65,2762,4/13/2004,Shipped,Classic Cars,117,Strasbourg,,France
10241,26,81.33,2115,4/13/2004,Shipped,Classic Cars,85,Strasbourg,,France
10241,27,86.73,2342,4/13/2004,Shipped,Classic Cars,107,Strasbourg,,France
10242,46,36.93,1699,4/20/2004,Shipped,Vintage Cars,41,NYC,NY,USA
10243,47,100,6154,4/26/2004,Shipped,Vintage Cars,127,Boston,MA,USA
10243,33,29.54,975,4/26/2004,Shipped,Vintage Cars,33,Boston,MA,USA
10244,40,100,4685,4/29/2004,Shipped,Vintage Cars,102,Madrid,,Spain
10244,20,58.22,1164,4/29/2004,Shipped,Vintage Cars,53,Madrid,,Spain
10244,43,100,5950,4/29/2004,Shipped,Vintage Cars,168,Madrid,,Spain
10244,30,100,3526,4/29/2004,Shipped,Vintage Cars,101,Madrid,,Spain
10244,24,58.09,1394,4/29/2004,Shipped,Vintage Cars,62,Madrid,,Spain
10244,29,100,3341,4/29/2004,Shipped,Vintage Cars,104,Madrid,,Spain
10244,36,84.33,3036,4/29/2004,Shipped,Vintage Cars,99,Madrid,,Spain
10244,39,45.25,1765,4/29/2004,Shipped,Vintage Cars,44,Madrid,,Spain
10244,40,86.68,3467,4/29/2004,Shipped,Vintage Cars,97,Madrid,,Spain
10245,34,100,6120,5/4/2004,Shipped,Classic Cars,214,New Haven,CT,USA
10245,28,100,4592,5/4/2004,Shipped,Classic Cars,147,New Haven,CT,USA
10245,38,100,5920,5/4/2004,Shipped,Trucks and Buses,136,New Haven,CT,USA
10245,29,100,3451,5/4/2004,Shipped,Trucks and Buses,116,New Haven,CT,USA
10245,21,100,2390,5/4/2004,Shipped,Trucks and Buses,121,New Haven,CT,USA
10245,45,59.87,2694,5/4/2004,Shipped,Vintage Cars,50,New Haven,CT,USA
10245,37,100,4134,5/4/2004,Shipped,Trucks and Buses,96,New Haven,CT,USA
